holeDiameter,rectHeight,rectWidth,itemType,elementType,itemMaterial,cappedUncapped,itemDiameter,itemInsulation,insulationDiameter,supportType,supportThickness,supportDensityId,supportMaterial,fireSide,density.$id,density.id,density.thicknessId,density.thickness,density.minDensity,density.maxDensity,density.distances,fireRate,Y,Y_type
0.15,0.5,0.6,0,1,1,-1,0.09,1022,0.04,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.105,0.5,0.6,3,1,-1,-1,0.105,1022,0.04,FLEXIBLE_WALL,0.15,32,1,1,13,4092,4090,,500,-1,,4,3,1
0.105,0.25,0.25,0,1,1,-1,0.1,1022,0.04,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.2,0.25,0.25,0,1,1,-1,0.05,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,5,-1,0.2,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.105,,,RIGID_WALL,0.4,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.3,0.25,0.25,0,1,1,-1,0.05,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,2,3,1
0.2,0.25,0.25,0,1,-1,-1,0.2,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLOOR,0.2,33,2,2,10,4089,4087,,500,1599,,4,3,1
0.112,0.25,0.25,0,1,-1,-1,0.11,,,FLOOR,0.15,33,2,2,12,4091,4087,,2200,-1,,4,3,1
0.161,0.25,0.25,0,1,-1,-1,0.16,,,CEILING,0.05,17,2,2,12,4091,4087,,2200,-1,,4,3,1
0.161,0.4,0.5,3,1,12,-1,0.15,1022,0.02,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,1388,6
0.101,0.4,0.5,0,1,1,-1,0.1,1022,0.02,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,1759,32
0.2,0.4,0.5,0,1,1,-1,0.1,1022,0.02,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.35,0.4,0.5,0,1,1,-1,0.125,1022,0.02,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,1388,6
0.112,0.4,0.5,0,1,-1,-1,0.11,1022,0.02,FLOOR,0.15,33,2,2,12,4091,4087,,2200,-1,,4,3,1
0.112,0.3,0.3,1,4,-1,-1,50.0,1022,0.02,RIGID_WALL,0.12,10,0,0,12,4091,4087,,2200,-1,,1,28,2
0.06,0.3,0.3,0,1,-1,-1,0.05,1022,0.02,RIGID_WALL,0.12,10,0,0,12,4091,4087,,2200,-1,,4,3,1
0.102,0.3,0.3,3,1,1,-1,0.1,1022,0.02,RIGID_WALL,0.12,10,0,0,12,4091,4087,,2200,-1,,4,3,1
0.25,0.3,0.3,0,1,1,-1,0.1,1022,0.02,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.3,0.3,0,1,-1,-1,0.2,1022,0.02,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,99,6
0.1,0.3,0.3,0,1,1,-1,0.1,1022,0.02,CEILING,0.2,17,2,2,13,4092,4090,,500,-1,,1,3,1
0.25,0.3,0.3,0,2,12,-1,0.05,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,212,18
0.25,0.3,0.3,0,1,1,-1,0.1,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,119,6
0.1,0.3,0.3,3,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.3,0.3,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.3,0.3,0,1,1,-1,0.1,,,FLOOR,0.15,33,2,2,10,4089,4087,,500,1599,,4,3,1
0.105,0.3,0.3,0,1,-1,-1,0.1,,,CEILING,0.05,17,2,2,10,4089,4087,,500,1599,,4,3,1
0.105,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,10,4089,4087,,500,1599,,4,115,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,10,4089,4087,,500,1599,,4,119,6
0.1,0.25,0.25,0,1,1,-1,0.098,,,FLEXIBLE_WALL,0.12,32,0,0,10,4089,4087,,500,1599,,4,3,1
0.2,0.25,0.25,2,1,1,-1,0.2,,,RIGID_WALL,0.12,10,0,0,10,4089,4087,,500,1599,,1,151,10
0.1,0.25,0.25,0,1,1,-1,0.098,,,FLEXIBLE_WALL,0.12,32,0,0,10,4089,4087,,500,1599,,4,3,1
0.1,0.2,0.3,1,4,1,-1,0.021,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,28,2
0.101,0.2,0.3,0,1,1,-1,0.1,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,106,39
0.101,0.3,0.3,0,1,1,-1,0.1,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.1,0.3,0.3,0,1,1,-1,0.1,,,FLOOR,0.2,33,2,2,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,0,1,-1,-1,0.101,,,FLEXIBLE_WALL,0.05,31,0,0,10,4089,4087,,500,1599,,4,119,6
0.1,0.4,0.25,1,4,-1,-1,0.021,,,FLEXIBLE_WALL,0.12,32,1,1,10,4089,4087,,500,1599,,4,28,2
0.1,0.2,0.3,1,4,-1,-1,0.021,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,28,2
0.1,0.2,0.3,0,1,1,-1,0.1,,,CEILING,0.125,17,2,2,13,4092,4090,,500,-1,,1,3,1
0.2,0.2,0.3,0,1,1,-1,0.101,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,115,6
0.1,0.2,0.3,0,1,1,-1,0.1,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.35,0.2,0.3,0,1,1,-1,0.125,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.11,0.2,0.3,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.2,0.3,0,1,1,-1,0.05,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,111,6
0.2,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.3,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,120,7
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.3,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,75,4
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.3,1,4,1,-1,0.021,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,28,2
0.1,0.2,0.25,0,1,-1,-1,0.1,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.2,0.2,3,1,1,-1,0.05,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.4,0.4,2,1,1,-1,0.2,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,220,20
0.1,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,115,6
0.2,0.25,0.25,2,1,-1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.2,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.2,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,115,6
0.06,0.25,0.25,0,1,-1,-1,0.05,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,111,6
0.11,0.25,0.25,3,1,1,-1,0.11,,,RIGID_WALL,0.14,10,1,1,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.05,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,111,6
0.2,0.2,0.25,0,1,-1,-1,0.1,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,119,6
0.2,0.12,0.12,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.102,0.12,0.12,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.102,0.2,0.2,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.1,30,0,0,13,4092,4090,,500,-1,,1,3,1
0.112,0.2,0.2,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.12,32,1,1,13,4092,4090,,500,-1,,4,3,1
0.2,0.2,0.2,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,1,119,6
0.1,0.2,0.2,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.3,0.3,1,4,1,-1,50.0,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,28,2
0.1,0.25,0.25,0,1,1,-1,0.08,,,RIGID_WALL,0.3,10,0,0,13,4092,4090,,500,-1,,2,1759,32
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,120,7
0.101,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,1,1,13,4092,4090,,500,-1,,4,3,1
0.101,0.4,0.4,0,1,1,-1,0.11,,,FLEXIBLE_WALL,0.12,32,1,1,13,4092,4090,,500,-1,,4,3,1
0.102,0.4,0.4,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.102,0.2,0.2,1,1,-1,-1,0.02666666666666667,,,FLEXIBLE_WALL,0.125,32,0,0,13,4092,4090,,500,-1,,4,150,34
0.102,0.3,0.3,1,4,-1,-1,0.021,,,FLOOR,0.16,33,2,2,11,4090,4087,,1600,2199,,5,1759,32
0.102,0.25,0.25,0,1,1,-1,0.1,,,CEILING,0.05,16,2,2,11,4090,4087,,1600,2199,,1,119,6
0.102,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,0,0,11,4090,4087,,1600,2199,,4,3,1
0.3,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,11,4090,4087,,1600,2199,,4,119,6
0.3,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,11,4090,4087,,1600,2199,,4,3,1
0.2,0.25,0.25,0,1,-1,-1,0.2,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.2,0.3,0.3,0,1,1,U/C,0.15,,,RIGID_WALL,0.2,10,0,0,13,4060,4074,,500,1600,,1,1387,6
0.115,0.3,0.3,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.12,32,0,0,13,4060,4074,,500,1600,,4,3,1
0.1,0.3,0.3,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4060,4074,,500,1600,,4,3,1
0.1,0.3,0.3,1,4,1,-1,0.021,,,RIGID_WALL,0.12,10,0,0,13,4060,4074,,500,1600,,4,28,2
0.2,0.3,0.3,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4060,4074,,500,1600,,1,3,1
0.1,0.3,0.3,0,1,-1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4060,4074,,500,1600,,4,3,1
0.25,0.3,0.3,0,1,1,-1,0.1,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,150,34
0.4,0.3,0.3,0,1,1,U/C,0.4,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,1673,6
0.2,0.3,0.3,2,1,1,U/C,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,151,10
0.2,0.3,0.3,0,1,1,-1,0.1,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,1,119,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.05,0.25,0.25,0,1,1,-1,0.05,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.05,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.1,0.3,0.3,1,4,1,-1,50.0,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,28,2
0.1,0.25,0.25,0,1,-1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.115,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.115,0.3,0.3,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,119,6
0.115,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,-1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,119,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.06,0.25,0.25,0,1,-1,-1,0.05,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.06,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.2,,,FLOOR,0.2,33,2,2,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLOOR,0.15,33,2,2,10,4089,4087,,500,1599,,4,3,1
0.25,0.25,0.25,0,1,1,-1,0.105,,,RIGID_WALL,0.4,10,0,0,13,4092,4090,,500,-1,,1,115,6
0.25,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.25,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.102,0.25,0.25,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.205,0.25,0.25,0,1,-1,-1,0.2,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.102,0.25,0.25,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.05,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,1759,32
0.1,0.25,0.25,0,1,1,-1,0.1,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.2,0.8,0.8,2,1,1,-1,0.35,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,220,20
0.2,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.2,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.125,32,1,1,13,4092,4090,,500,-1,,,3,1
0.2,0.25,0.25,0,1,1,-1,0.101,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,119,6
0.2,0.25,0.25,0,1,-1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.35,0.25,0.25,0,1,1,-1,0.125,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.101,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.15,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.065,0.25,0.25,0,1,1,-1,0.06,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,112,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,31,1,1,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.11,0.25,0.25,3,1,1,-1,0.11,,,RIGID_WALL,0.14,10,1,1,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.05,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,111,6
0.3,0.25,0.25,0,2,12,-1,0.05,1022,0.02,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,1759,32
0.3,0.25,0.25,0,1,1,-1,0.1,1022,0.02,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.3,0.2,0.25,0,1,-1,-1,0.1,1022,0.02,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.15,0.2,0.25,1,1,-1,-1,0.02666666666666667,1022,0.02,FLEXIBLE_WALL,0.125,32,0,0,13,4092,4090,,500,-1,,4,1759,32
0.15,0.25,0.25,0,1,1,-1,0.1,1022,0.02,CEILING,0.05,17,2,2,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,-1,-1,0.1,1022,0.02,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.1,0.25,0.25,0,1,1,-1,0.098,,,FLEXIBLE_WALL,0.12,31,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.099,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,4,119,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.12,0.25,0.25,0,1,-1,-1,0.12,,,RIGID_WALL,0.14,10,1,1,13,4092,4090,,500,-1,,4,3,1
0.102,0.25,0.25,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.102,0.25,0.25,0,2,12,-1,0.05,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,212,18
0.102,0.25,0.35,0,2,12,-1,0.1,1022,0.04,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,150,34
0.25,0.25,0.35,0,2,12,-1,0.05,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,212,18
0.2,0.25,0.35,0,1,1,-1,0.101,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,149,9
0.2,0.25,0.35,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,1,119,6
0.2,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.3,30,0,0,13,4092,4090,,500,-1,,4,119,6
0.2,0.3,0.3,0,1,1,U/C,0.12,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.2,0.3,0.3,2,1,1,U/C,0.2,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,151,10
0.2,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,13,4092,4090,,500,-1,,4,119,6
0.2,0.25,0.25,2,1,1,-1,0.1,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,4,75,4
0.2,0.25,0.25,0,1,-1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,1,1,13,4092,4090,,500,-1,,4,119,6
0.2,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,119,6
0.1,0.25,0.25,0,1,1,-1,0.09,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.25,0.25,0.25,0,1,-1,-1,0.05,,,FLEXIBLE_WALL,0.05,31,0,0,13,4092,4090,,500,-1,,4,120,7
0.1,0.25,0.25,0,1,1,-1,0.09,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,0,1,-1,-1,0.2,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,1,1290,22
0.2,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,1,3,1
0.1,0.25,0.25,0,1,-1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,120,7
0.1,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.2,,,RIGID_WALL,0.15,10,0,0,13,4092,4090,,500,-1,,4,212,18
0.102,0.25,0.25,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.08,,,FLEXIBLE_WALL,0.12,32,0,0,13,4092,4090,,500,-1,,1,120,7
0.1,0.25,0.25,1,1,-1,-1,0.03333333333333333,,,RIGID_WALL,0.12,10,0,0,13,4092,4090,,500,-1,,4,3,1
0.2,0.25,0.25,2,1,-1,-1,0.1,,,RIGID_WALL,0.2,10,0,0,13,4092,4090,,500,-1,,4,75,4
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLOOR,0.15,33,2,2,10,4089,4087,,500,1599,,4,3,1
0.06,0.25,0.25,0,1,-1,-1,0.05,,,RIGID_WALL,0.12,10,0,0,10,4089,4087,,500,1599,,4,3,1
0.06,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,10,4089,4087,,500,1599,,4,115,6
0.102,0.25,0.25,3,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,10,4089,4087,,500,1599,,4,3,1
0.102,0.1,0.2,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.05,31,0,0,10,4089,4087,,500,1599,,1,119,6
0.1,0.1,0.2,1,1,-1,-1,0.03333333333333333,,,RIGID_WALL,0.12,10,0,0,10,4089,4087,,500,1599,,4,3,1
0.1,0.1,0.2,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,31,0,0,10,4089,4087,,500,1599,,4,3,1
0.1,0.1,0.2,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.4,32,0,0,10,4089,4087,,500,1599,,4,3,1
0.1,0.115,0.115,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.05,31,0,0,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,0,1,-1,-1,0.1,,,CEILING,0.05,17,2,2,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,3,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,RIGID_WALL,0.12,10,0,0,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,CEILING,0.075,17,2,2,10,4089,4087,,500,1599,,1,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,CEILING,0.05,17,2,2,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLOOR,0.15,33,2,2,10,4089,4087,,500,1599,,4,3,1
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,10,4089,4087,,500,1599,,4,119,6
0.112,0.25,0.25,0,1,-1,-1,0.11,,,FLEXIBLE_WALL,0.12,32,0,0,10,4089,4087,,500,1599,,4,115,6
0.25,0.25,0.25,0,2,12,-1,0.05,,,FLEXIBLE_WALL,0.05,31,0,0,10,4089,4087,,500,1599,,4,212,18
0.25,0.2,0.25,0,1,-1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,0,0,10,4089,4087,,500,1599,,4,3,1
0.25,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,10,4089,4087,,500,1599,,4,119,6
0.1,0.25,0.25,0,1,1,-1,0.1,,,FLEXIBLE_WALL,0.2,32,0,0,10,4089,4087,,500,1599,,4,3,1
0.2,0.25,0.25,0,1,1,-1,0.08,,,RIGID_WALL,0.3,10,0,0,13,4092,4090,,500,-1,,1,119,6
0.1,0.25,0.25,3,1,1,-1,0.1,,,FLEXIBLE_WALL,0.12,32,1,1,13,4092,4090,,500,-1,,4,3,1
